,fat,carbohydrates,fibres,protein,vitamin_A,vitamin_B1,vitamin_B2,vitamin_B6,vitamin_B12,vitamin_B3,vitamin_B9,vitamin_B5,vitamin_C,vitamin_D,vitamin_E,potassium,sodium,calcium,magnesium,iron,zinc,selenium,Name,Category,Food_category,Vegan_cat,count,portion,vegan_score,vegan_score_2
95,2.0,1.0,64.0,3.0,1.0,12.0,4.0,6.0,0.0,3.0,9.0,3.0,5.0,0.0,28.000000000000004,8.0,0.0,6.0,7.000000000000001,21.0,2.0,0.0,black salsify steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,9,100.0,8.04,1.75
96,41.0,9.0,14.000000000000002,7.000000000000001,18.0,5.0,5.0,4.0,2.0,4.0,6.0,5.0,8.0,3.0,36.0,4.0,7.000000000000001,3.0,6.0,7.000000000000001,5.0,0.0,blackberry pie homemade ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,14,100.0,5.53,2.28
97,20.0,6.0,15.0,6.0,8.0,4.0,6.0,4.0,2.0,4.0,4.0,5.0,8.0,2.0,33.0,4.0,6.0,3.0,7.000000000000001,7.000000000000001,4.0,0.0,blackberry pie homemade baked ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,14,100.0,5.03,1.59
98,22.0,6.0,15.0,6.0,10.0,4.0,5.0,2.0,2.0,3.0,4.0,5.0,8.0,2.0,34.0,4.0,7.000000000000001,3.0,6.0,5.0,2.0,0.0,blackberry pie homemade baked ,"Sweets/Cakes and tarts;Prepared dishes/Cakes, pies and gratins",Prepared dishes,dishes_not_vegan,12,100.0,4.02,1.48
99,1.0,2.0,20.0,2.0,1.0,2.0,5.0,3.0,0.0,4.0,8.0,3.0,14.000000000000002,0.0,33.0,5.0,0.0,3.0,7.000000000000001,7.000000000000001,1.0,0.0,blackberry fresh,Fruit/Fresh fruit,Fruit,vegan,6,100.0,3.27,0.74
100,1.0,3.0,1.0,16.0,0.0,3.0,31.0,3.0,10.0,2.0,5.0,6.0,1.0,0.0,1.0,4.0,3.0,13.0,4.0,1.0,6.0,0.0,blanc battu with fruits with sweetener,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,6,100.0,9.05,1.91
101,0.0,2.0,0.0,16.0,1.0,4.0,28.999999999999996,4.0,9.0,2.0,8.0,6.0,0.0,0.0,0.0,4.0,3.0,13.0,4.0,1.0,6.0,0.0,blanc battu plain low fat,Milk and dairy products/Fresh cheese and curds,Dairy product,not_vegan,7,100.0,9.05,1.96
102,105.0,0.0,0.0,38.0,31.0,3.0,53.0,7.000000000000001,18.0,4.0,15.0,16.0,0.0,2.0,6.0,3.0,102.0,61.0,8.0,3.0,31.0,0.0,blue cheese ,Milk and dairy products/Hard cheese,Dairy product,not_vegan,16,100.0,33.42,8.8
103,2.0,5.0,10.0,1.0,0.0,3.0,3.0,4.0,0.0,3.0,2.0,2.0,21.0,0.0,16.0,2.0,0.0,1.0,1.0,3.0,1.0,0.0,blueberry raw,Fruit/Fresh fruit,Fruit,vegan,3,100.0,1.51,0.32
104,50.0,1.0,2.0,30.0,2.0,3.0,8.0,15.0,17.0,13.0,3.0,6.0,7.000000000000001,2.0,26.0,5.0,21.0,1.0,4.0,9.0,41.0,0.0,boiling meat salad prepared,Prepared dishes/Salads,Meat,not_vegan,15,100.0,20.35,4.51
105,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25.0,7.000000000000001,8.0,2.0,0.0,0.0,0.0,1.0,28.000000000000004,0.0,3.0,1.0,0.0,0.0,bouillon meat prepared,Prepared dishes/Stews and soups,Meat,not_vegan,4,100.0,0.5,0.11
106,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,10.0,8.0,3.0,0.0,0.0,0.0,0.0,27.0,1.0,4.0,0.0,0.0,0.0,bouillon poultry prepared,Prepared dishes/Stews and soups,Prepared dishes,dishes_not_vegan,5,100.0,0.5,0.11
107,0.33,0.0,0.0,0.33,0.0,3.67,0.33,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.33,0.33,0.0,0.0,bouillon vegetable prepared,Prepared dishes/Stews and soups,Sauces,vegan,2,33.33,0.17,0.03
108,21.0,16.0,24.0,19.0,6.0,25.0,14.000000000000002,21.0,1.0,28.000000000000004,11.0,11.0,0.0,0.0,9.0,7.000000000000001,31.0,2.0,28.000000000000004,22.0,28.999999999999996,6.0,braided bread wholemeal made with butter,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,21,100.0,18.09,4.14
109,38.0,18.0,7.000000000000001,18.0,14.000000000000002,11.0,12.0,4.0,2.0,6.0,8.0,6.0,0.0,1.0,3.0,4.0,39.0,5.0,5.0,3.0,8.0,4.0,braided white bread made with butter,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,15,100.0,8.54,2.6
110,222.00000000000003,2.0,25.0,34.0,0.0,62.0,4.0,7.000000000000001,0.0,2.0,7.000000000000001,3.0,1.0,0.0,47.0,16.0,0.0,16.0,112.99999999999999,16.0,54.0,383.0,brazil nut,"Nuts, seeds and oleaginous fruit",Nuts and seeds,vegan,15,100.0,30.15,6.36
111,15.0,18.0,12.0,18.0,5.0,17.0,9.0,9.0,1.0,10.0,7.000000000000001,6.0,0.0,0.0,3.0,4.0,41.0,3.0,12.0,10.0,15.0,5.0,bread ,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,17,100.0,11.56,2.7
112,35.0,18.0,7.000000000000001,18.0,12.0,11.0,11.0,4.0,2.0,6.0,7.000000000000001,6.0,0.0,1.0,3.0,4.0,36.0,5.0,5.0,3.0,8.0,4.0,bread for toasting white made with butter,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,15,100.0,8.54,2.49
113,41.0,18.0,7.000000000000001,18.0,3.0,11.0,11.0,4.0,2.0,6.0,7.000000000000001,6.0,0.0,0.0,30.0,4.0,36.0,4.0,5.0,3.0,6.0,4.0,bread for toasting white made with vegetable oil,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,15,100.0,7.79,1.8
114,3.0,17.0,10.0,17.0,0.0,15.0,6.0,9.0,0.0,7.000000000000001,8.0,5.0,0.0,0.0,2.0,3.0,51.0,2.0,9.0,9.0,12.0,5.0,bread roll ,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,14,100.0,10.05,2.12
115,3.0,18.0,12.0,18.0,0.0,15.0,6.0,13.0,0.0,6.0,7.000000000000001,6.0,0.0,0.0,2.0,4.0,56.00000000000001,2.0,12.0,11.0,15.0,5.0,bread roll from st gallen ,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,15,100.0,11.56,2.44
116,48.0,20.0,7.000000000000001,17.0,10.0,12.0,19.0,7.000000000000001,1.0,6.0,7.000000000000001,6.0,1.0,0.0,3.0,8.0,35.0,10.0,11.0,9.0,14.000000000000002,0.0,bread roll with chocolate,Sweets/Other sweet pastries,Pastries and cakes,not_vegan,20,100.0,12.56,3.18
117,3.0,21.0,8.0,17.0,0.0,11.0,4.0,4.0,0.0,6.0,5.0,4.0,0.0,0.0,1.0,4.0,46.0,1.0,5.0,4.0,6.0,3.0,bread roll white,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,9,100.0,7.04,1.48
118,60.0,12.0,19.0,18.0,6.0,23.0,9.0,13.0,1.0,12.0,14.000000000000002,11.0,0.0,0.0,10.0,6.0,33.0,3.0,22.0,14.000000000000002,24.0,5.0,bread with walnuts,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,20,100.0,14.82,3.45
119,7.000000000000001,28.999999999999996,15.0,25.0,0.0,20.0,5.0,8.0,0.0,7.000000000000001,13.0,10.0,0.0,0.0,3.0,3.0,27.0,5.0,7.000000000000001,8.0,11.0,0.0,breadcrumbs,"Cereal products, pulses and potatoes/Flour and starch",Cereal,vegan,15,100.0,12.31,2.6
120,13.0,0.0,0.0,65.0,0.0,12.0,55.00000000000001,38.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,8.0,182.0,4.0,0.0,47.0,51.0,0.0,bresaola ,Sausages and cold meats/Raw sausage products,Meat,not_vegan,13,100.0,41.96,8.96
121,78.0,0.0,0.0,43.0,36.0,2.0,23.0,10.0,45.0,10.0,22.0,12.0,0.0,2.0,5.0,2.0,34.0,42.0,6.0,1.0,31.0,0.0,brie at least  fidm,Milk and dairy products/Soft cheese,Dairy product,not_vegan,16,100.0,29.4,8.22
122,100.0,0.0,0.0,35.0,42.0,2.0,31.0,9.0,33.0,9.0,20.0,6.0,0.0,3.0,6.0,3.0,37.0,50.0,6.0,1.0,28.999999999999996,0.0,brie at least  fidm,Milk and dairy products/Soft cheese,Dairy product,not_vegan,17,100.0,28.89,8.48
123,1.0,1.0,10.0,6.0,7.000000000000001,9.0,12.0,15.0,0.0,8.0,19.0,14.000000000000002,113.99999999999999,0.0,8.0,9.0,1.0,9.0,8.0,9.0,6.0,0.0,broccoli raw,Vegetables/Fresh vegetables,Vegetables,vegan,17,100.0,7.54,1.96
124,1.0,1.0,9.0,5.0,6.0,7.000000000000001,10.0,13.0,0.0,6.0,11.0,11.0,82.0,0.0,8.0,8.0,1.0,8.0,7.000000000000001,7.000000000000001,5.0,0.0,broccoli steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,15,100.0,6.28,1.64
125,4.0,18.0,14.000000000000002,19.0,0.0,23.0,6.0,6.0,0.0,9.0,7.000000000000001,6.0,0.0,0.0,2.0,4.0,42.0,2.0,12.0,11.0,16.0,6.0,brown bread,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,16,100.0,12.06,2.55
126,4.0,18.0,14.000000000000002,19.0,0.0,23.0,6.0,6.0,0.0,9.0,7.000000000000001,6.0,0.0,0.0,2.0,4.0,41.0,2.0,12.0,11.0,16.0,6.0,brown bread ,"Bread, flakes and breakfast cereals/Bread and bread products",Cereal,vegan,16,100.0,12.06,2.55
127,100.0,17.0,23.0,30.0,0.0,9.0,46.0,6.0,0.0,9.0,9.0,5.0,0.0,0.0,103.0,14.000000000000002,4.0,14.000000000000002,45.0,21.0,25.0,0.0,brunsli ,Sweets/Cookies/Biscuits,Pastries and cakes,not_vegan,17,100.0,22.61,4.77
128,2.0,1.0,13.0,7.000000000000001,2.0,11.0,10.0,16.0,0.0,5.0,12.0,9.0,120.0,0.0,7.000000000000001,8.0,0.0,3.0,6.0,5.0,6.0,0.0,brussel sprouts steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,12,100.0,5.28,1.22
129,2.0,1.0,14.000000000000002,8.0,2.0,14.000000000000002,12.0,21.0,0.0,6.0,21.0,11.0,167.0,0.0,8.0,10.0,1.0,3.0,7.000000000000001,7.000000000000001,6.0,0.0,brussels sprouts raw,Vegetables/Fresh vegetables,Vegetables,vegan,14,100.0,6.03,1.38
130,7.000000000000001,27.0,14.000000000000002,23.0,0.0,55.00000000000001,14.000000000000002,24.0,0.0,40.0,22.0,26.0,0.0,0.0,3.0,10.0,1.0,2.0,52.0,17.0,28.999999999999996,5.0,buckwheat flour,"Cereal products, pulses and potatoes/Flour and starch",Cereal,vegan,16,100.0,17.84,3.76
131,6.0,28.000000000000004,12.0,20.0,0.0,37.0,14.000000000000002,26.0,0.0,24.0,17.0,20.0,0.0,0.0,7.000000000000001,10.0,0.0,2.0,45.0,25.0,34.0,0.0,buckwheat grain peeled,"Cereal products, pulses and potatoes/Other cereal products",Cereal,vegan,17,100.0,20.35,4.29
132,30.0,3.0,2.0,39.0,3.0,7.000000000000001,12.0,19.0,27.0,22.0,5.0,8.0,3.0,2.0,9.0,7.000000000000001,19.0,2.0,5.0,14.000000000000002,49.0,0.0,burger patty  pan fried in holl rapeseed oil,Meat and offal/Beef,Meat,not_vegan,16,100.0,26.13,5.78
133,82.0,18.0,3.0,14.000000000000002,36.0,9.0,10.0,5.0,9.0,2.0,8.0,13.0,1.0,4.0,8.0,2.0,5.0,2.0,5.0,6.0,9.0,12.0,butter cake,Sweets/Cakes and tarts,Dairy product,not_vegan,16,100.0,7.79,3.76
134,81.0,17.0,9.0,17.0,28.999999999999996,12.0,10.0,8.0,2.0,6.0,7.000000000000001,6.0,0.0,2.0,5.0,4.0,33.0,5.0,8.0,7.000000000000001,11.0,6.0,butter croissant white,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,19,100.0,10.05,3.76
135,66.0,15.0,14.000000000000002,14.000000000000002,23.0,12.0,8.0,7.000000000000001,1.0,7.000000000000001,7.000000000000001,6.0,0.0,2.0,5.0,4.0,28.999999999999996,2.0,8.0,7.000000000000001,12.0,4.0,butter croissant wholemeal,"Bread, flakes and breakfast cereals/Bread and bread products",Dairy product,not_vegan,18,100.0,8.79,3.18
136,274.0,0.0,0.0,1.0,114.99999999999999,0.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,15.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,butter of choice,Milk and dairy products/Cream and butter;Fats and oils/Fats,Dairy product,not_vegan,7,100.0,1.01,6.63
137,133.0,1.0,0.0,10.0,49.0,3.0,1.0,1.0,12.0,8.0,3.0,6.0,0.0,7.000000000000001,8.0,4.0,8.0,12.0,5.0,0.0,5.0,0.0,butter  fat,Milk and dairy products/Cream and butter;Fats and oils/Fats,Dairy product,not_vegan,13,100.0,6.78,4.4
138,275.0,0.0,0.0,1.0,118.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,18.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,butter cheese dairy,Milk and dairy products/Cream and butter;Fats and oils/Fats,Dairy product,not_vegan,7,100.0,1.01,6.79
139,328.0,0.0,0.0,0.0,109.00000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,butter clarified,Milk and dairy products/Cream and butter;Fats and oils/Fats,Dairy product,not_vegan,7,100.0,0.5,6.31
140,1.0,0.0,5.0,3.0,11.0,7.000000000000001,7.000000000000001,4.0,0.0,3.0,12.0,2.0,9.0,0.0,5.0,4.0,0.0,3.0,2.0,3.0,2.0,0.0,butterhead lettuce raw,Vegetables/Fresh vegetables,Dairy product,not_vegan,6,100.0,2.76,1.17
141,2.0,2.0,0.0,7.000000000000001,1.0,3.0,15.0,3.0,5.0,1.0,2.0,5.0,1.0,0.0,0.0,4.0,4.0,11.0,5.0,1.0,6.0,0.0,buttermilk,Milk and dairy products/Milk and yoghurt beverages,Dairy product,not_vegan,4,100.0,6.28,1.38
142,108.0,1.0,2.0,32.0,1.0,44.0,12.0,19.0,26.0,23.0,3.0,6.0,78.0,0.0,7.000000000000001,4.0,66.0,2.0,6.0,5.0,14.000000000000002,0.0,cabbage sausage,Sausages and cold meats/Raw sausage products,Meat,not_vegan,16,100.0,13.32,2.86
143,1.0,1.0,9.0,4.0,1.0,6.0,5.0,11.0,0.0,5.0,11.0,6.0,55.00000000000001,0.0,8.0,6.0,1.0,5.0,5.0,3.0,4.0,0.0,cabbage vegetables  boiled ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,8,100.0,4.02,0.9
144,1.0,1.0,9.0,4.0,1.0,7.000000000000001,6.0,12.0,0.0,6.0,18.0,7.000000000000001,78.0,0.0,8.0,7.000000000000001,1.0,5.0,6.0,5.0,4.0,0.0,cabbage vegetables  raw,Vegetables/Fresh vegetables,Vegetables,vegan,11,100.0,4.52,1.01
145,71.0,15.0,6.0,13.0,28.999999999999996,12.0,3.0,6.0,0.0,4.0,3.0,4.0,0.0,2.0,5.0,2.0,22.0,1.0,6.0,5.0,9.0,2.0,cake dough  raw,"Cereal products, pulses and potatoes/Dough",Dairy product,not_vegan,13,100.0,7.04,3.13
146,69.0,15.0,6.0,13.0,28.999999999999996,12.0,3.0,6.0,0.0,4.0,3.0,5.0,0.0,6.0,43.0,3.0,23.0,1.0,6.0,6.0,8.0,2.0,cake dough  raw,"Cereal products, pulses and potatoes/Dough",Dairy product,not_vegan,15,100.0,7.04,3.34
147,72.0,14.000000000000002,20.0,15.0,28.999999999999996,26.0,9.0,18.0,0.0,23.0,9.0,11.0,0.0,2.0,11.0,6.0,23.0,2.0,23.0,19.0,24.0,5.0,cake dough whole  raw,"Cereal products, pulses and potatoes/Dough",Dairy product,not_vegan,20,100.0,15.08,4.83
148,70.0,14.000000000000002,20.0,15.0,30.0,26.0,9.0,18.0,0.0,23.0,9.0,11.0,0.0,6.0,49.0,6.0,23.0,2.0,23.0,19.0,24.0,5.0,cake dough whole  raw,"Cereal products, pulses and potatoes/Dough",Dairy product,not_vegan,20,100.0,15.08,5.09
149,87.0,15.0,11.0,22.0,14.000000000000002,6.0,32.0,3.0,0.0,5.0,6.0,3.0,0.0,1.0,65.0,6.0,3.0,8.0,23.0,7.000000000000001,12.0,5.0,cake financier,Sweets/Cakes and tarts,Pastries and cakes,not_vegan,17,100.0,12.31,3.39
150,55.00000000000001,10.0,13.0,22.0,24.0,9.0,30.0,6.0,8.0,6.0,10.0,12.0,2.0,2.0,63.0,8.0,4.0,10.0,23.0,12.0,16.0,0.0,cake with carrots,Sweets/Cakes and tarts,Pastries and cakes,not_vegan,22,100.0,15.08,4.56
151,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,1.0,0.0,calimocho ,Alcoholic beverages/Other alcoholic beverages;Non-alcoholic beverages/Soft drinks,Alcoholic beverages,vegan,0,100.0,1.26,0.27
152,33.0,0.0,0.0,49.0,13.0,2.0,45.0,12.0,45.0,10.0,17.0,11.0,0.0,2.0,2.0,3.0,40.0,53.0,7.000000000000001,2.0,38.0,0.0,camembert at least  fidm,Milk and dairy products/Soft cheese,Dairy product,not_vegan,16,100.0,35.68,8.32
153,79.0,0.0,0.0,42.0,31.0,2.0,21.0,11.0,45.0,9.0,27.0,13.0,0.0,2.0,4.0,2.0,59.0,37.0,6.0,1.0,28.000000000000004,0.0,camembert at least  fidm,Milk and dairy products/Soft cheese,Dairy product,not_vegan,16,100.0,27.14,7.48
154,106.0,0.0,0.0,34.0,24.0,2.0,65.0,10.0,48.0,9.0,25.0,8.0,0.0,2.0,5.0,2.0,32.0,35.0,5.0,1.0,20.0,0.0,camembert at least  fidm,Milk and dairy products/Soft cheese,Dairy product,not_vegan,15,100.0,22.61,6.15
155,0.5,14.000000000000002,3.5000000000000004,0.5,1.0,1.0,1.5,2.0,0.0,0.5,0.5,1.0,2.0,0.0,0.0,0.5,0.0,2.0,1.0,1.0,0.5,0.0,candied lemon peel,Sweets/Other sweets,Sweets,vegan,4,50.0,1.01,0.27
156,0.5,15.0,4.0,0.5,1.0,2.0,1.5,2.0,0.0,1.0,0.5,1.0,2.0,0.0,0.0,1.0,0.0,2.5,1.0,1.0,0.5,0.0,candied orange peel,Sweets/Other sweets,Sweets,vegan,4,50.0,1.13,0.29
157,6.0,16.0,0.0,0.5,3.0,1.5,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.5,4.0,1.0,1.0,2.5,0.5,0.0,candy toffee,"Sweets/Candies, fruits gums and chewing gum",Sweets,vegan,7,50.0,1.13,0.4
158,30.0,5.0,6.0,19.0,16.0,3.0,7.000000000000001,6.0,7.000000000000001,9.0,3.0,4.0,4.0,1.0,6.0,4.0,18.0,10.0,6.0,7.000000000000001,21.0,0.0,cannelloni filled with meat prepared,Prepared dishes/Italian dishes,Meat,not_vegan,18,100.0,14.32,3.92
159,47.0,6.0,6.0,16.0,28.000000000000004,3.0,15.0,6.0,6.0,5.0,5.0,4.0,4.0,1.0,9.0,5.0,23.0,20.0,10.0,6.0,11.0,0.0,cannelloni filled with spinach and ricotta prepared,Prepared dishes/Italian dishes,Dairy product,not_vegan,18,100.0,13.32,4.35
160,7.000000000000001,1.0,0.0,3.0,4.0,1.0,11.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,1.0,7.000000000000001,2.0,0.0,2.0,1.0,cappuccino  no sugar added,Milk and dairy products/Milk and yoghurt beverages;Non-alcoholic beverages/Coffee,Dairy product,not_vegan,4,100.0,3.02,0.85
161,34.0,4.0,3.0,16.0,17.0,9.0,9.0,6.0,15.0,13.0,6.0,8.0,4.0,2.0,5.0,4.0,25.0,4.0,5.0,7.000000000000001,12.0,0.0,capuns prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,17,100.0,9.8,3.08
162,110.00000000000001,21.0,8.0,23.0,40.0,14.000000000000002,10.0,4.0,8.0,4.0,8.0,14.000000000000002,0.0,4.0,21.0,4.0,4.0,3.0,5.0,5.0,9.0,0.0,carnival pastry,Sweets/Other sweet pastries,Pastries and cakes,not_vegan,15,100.0,10.05,4.45
163,0.0,3.0,3.0,1.0,71.0,6.0,5.0,14.000000000000002,0.0,3.0,1.0,4.0,7.000000000000001,0.0,5.0,7.000000000000001,2.0,2.0,4.0,3.0,1.0,0.0,carrot juice,Vegetables/Vegetable juices;Non-alcoholic beverages/Fruit and vegetable juices,Fruit,vegan,6,100.0,1.76,4.14
164,1.0,3.0,9.0,2.0,99.0,4.0,5.0,6.0,0.0,5.0,10.0,6.0,4.0,0.0,4.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,carrot raw,Vegetables/Fresh vegetables,Vegetables,vegan,6,100.0,1.76,5.62
165,1.0,3.0,9.0,2.0,99.0,4.0,5.0,6.0,0.0,4.0,7.000000000000001,5.0,4.0,0.0,5.0,4.0,2.0,3.0,3.0,1.0,1.0,0.0,carrot steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,5,100.0,1.76,5.62
166,151.0,9.0,12.0,43.0,0.0,59.0,5.0,30.0,0.0,9.0,15.0,20.0,1.0,0.0,7.000000000000001,16.0,1.0,4.0,87.0,39.0,50.0,25.0,cashew nut,"Nuts, seeds and oleaginous fruit",Nuts and seeds,vegan,17,100.0,34.17,7.21
167,1.0,1.0,8.0,5.0,0.0,6.0,7.000000000000001,11.0,0.0,5.0,28.000000000000004,12.0,63.0,0.0,2.0,8.0,1.0,2.0,5.0,3.0,4.0,0.0,cauliflower raw,Vegetables/Fresh vegetables,Vegetables,vegan,8,100.0,3.52,0.74
168,1.0,1.0,8.0,5.0,0.0,5.0,7.000000000000001,9.0,0.0,4.0,17.0,11.0,50.0,0.0,2.0,7.000000000000001,1.0,2.0,5.0,3.0,4.0,0.0,cauliflower steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,7,100.0,3.52,0.74
169,27.0,3.0,15.0,11.0,7.000000000000001,6.0,10.0,11.0,8.0,5.0,8.0,12.0,5.0,2.0,7.000000000000001,7.000000000000001,11.0,10.0,5.0,6.0,10.0,0.0,celeriac piccata prepared,Prepared dishes/Other savoury dishes,Prepared dishes,dishes_not_vegan,19,100.0,9.3,2.44
170,19.0,6.0,17.0,10.0,3.0,8.0,8.0,11.0,4.0,6.0,8.0,11.0,5.0,1.0,6.0,7.000000000000001,11.0,5.0,5.0,6.0,8.0,0.0,celeriac slices breaded prepared,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,18,100.0,7.29,1.75
171,1.0,1.0,17.0,3.0,0.0,6.0,5.0,13.0,0.0,7.000000000000001,13.0,9.0,8.0,0.0,3.0,8.0,7.000000000000001,4.0,4.0,5.0,5.0,0.0,celeriac raw,Vegetables/Fresh vegetables,Vegetables,vegan,9,100.0,4.27,0.9
172,1.0,1.0,17.0,3.0,0.0,5.0,5.0,12.0,0.0,6.0,8.0,8.0,7.000000000000001,0.0,3.0,7.000000000000001,6.0,4.0,4.0,4.0,5.0,0.0,celeriac steamed,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,8,100.0,4.02,0.85
173,0.0,1.0,7.000000000000001,2.0,2.0,3.0,4.0,5.0,0.0,3.0,6.0,5.0,11.0,0.0,2.0,8.0,7.000000000000001,5.0,5.0,3.0,1.0,0.0,celery raw,Vegetables/Fresh vegetables,Vegetables,vegan,5,100.0,2.76,0.69
174,0.0,1.0,7.000000000000001,2.0,2.0,2.0,4.0,4.0,0.0,3.0,4.0,4.0,9.0,0.0,2.0,7.000000000000001,7.000000000000001,5.0,4.0,3.0,1.0,0.0,celery steamed ,Vegetables/Cooked vegetables (incl. cans),Vegetables,vegan,4,100.0,2.76,0.69
175,68.0,23.0,18.0,17.0,4.0,17.0,18.0,10.0,0.0,9.0,7.000000000000001,6.0,3.0,0.0,10.0,11.0,10.0,11.0,21.0,15.0,19.0,0.0,cereal bar with chocolate coating,Sweets/Bars,Pastries and cakes,not_vegan,20,100.0,15.58,3.5
176,42.0,26.0,20.0,16.0,1.0,18.0,6.0,12.0,0.0,12.0,8.0,7.000000000000001,2.0,0.0,12.0,6.0,12.0,3.0,19.0,14.000000000000002,16.0,0.0,cereal bar without cover and filling,Sweets/Bars,Pastries and cakes,not_vegan,18,100.0,12.31,2.65
177,11.0,26.0,32.0,22.0,0.0,32.0,9.0,19.0,0.0,23.0,13.0,12.0,0.0,0.0,5.0,6.0,0.0,3.0,30.0,24.0,28.000000000000004,0.0,cereal flakes ,"Bread, flakes and breakfast cereals/Flakes, bran and germs",Cereal,vegan,16,100.0,19.35,4.08
178,72.0,0.0,0.0,27.0,0.0,33.0,11.0,6.0,14.000000000000002,25.0,0.0,7.000000000000001,39.0,3.0,0.0,5.0,56.00000000000001,1.0,4.0,5.0,20.0,11.0,cervelat ,Sausages and cold meats/Boiled sausage products,Meat,not_vegan,15,100.0,13.32,2.97
179,2.0,0.0,16.0,5.0,7.000000000000001,2.0,21.0,3.0,0.0,54.0,8.0,42.0,6.0,11.0,1.0,13.0,0.0,1.0,5.0,43.0,8.0,0.0,chanterelle raw,Vegetables/Mushrooms,Vegetables,vegan,12,100.0,14.32,3.98
180,2.0,0.0,19.0,5.0,8.0,2.0,21.0,3.0,0.0,53.0,6.0,42.0,6.0,13.0,1.0,12.0,0.0,1.0,5.0,45.0,8.0,0.0,chanterelle stewed ,Vegetables/Mushrooms,Vegetables,vegan,12,100.0,14.82,4.24
181,75.0,0.0,1.0,28.000000000000004,13.0,15.0,13.0,6.0,18.0,12.0,3.0,5.0,20.0,2.0,13.0,3.0,37.0,28.999999999999996,6.0,5.0,25.0,0.0,cheese and sausage salad prepared,Prepared dishes/Salads,Dairy product,not_vegan,17,100.0,21.86,5.41
182,40.0,10.0,8.0,28.000000000000004,14.000000000000002,11.0,16.0,5.0,14.000000000000002,6.0,4.0,8.0,0.0,2.0,4.0,4.0,37.0,31.0,11.0,8.0,24.0,0.0,cheese bread slices prepared,Prepared dishes/Other savoury dishes,Dairy product,not_vegan,18,100.0,22.86,5.67
183,107.0,0.0,0.0,59.0,41.0,1.0,31.0,7.000000000000001,48.0,2.0,5.0,10.0,0.0,3.0,5.0,2.0,45.0,119.0,13.0,3.0,52.0,0.0,cheese grated,Milk and dairy products/Hard cheese,Dairy product,not_vegan,14,100.0,58.54,14.69
184,47.0,10.0,5.0,26.0,7.000000000000001,19.0,15.0,9.0,32.0,19.0,6.0,6.0,0.0,0.0,7.000000000000001,6.0,43.0,11.0,9.0,9.0,28.000000000000004,11.0,cheeseburger,Prepared dishes/Fast Food,Dairy product,not_vegan,22,100.0,18.59,4.29
185,62.0,14.000000000000002,5.0,10.0,20.0,4.0,11.0,3.0,0.0,3.0,3.0,5.0,0.0,5.0,23.0,4.0,4.0,7.000000000000001,8.0,5.0,8.0,0.0,cherry pie from zug,Sweets/Cakes and tarts,Pastries and cakes,not_vegan,12,100.0,7.54,2.92
